{'axis': 'X', 'long_name': '', 'standard_name': 'longitude', 'units': 'degrees_east'}
-124.97103118896484
{'axis': 'Y', 'long_name': '', 'standard_name': 'latitude', 'units': 'degrees_north'}
-2.4971556663513184
start time: 2023-11-15T23:35:50.000000000
end time: 2023-11-16T02:16:10.000000000
'pressure [hPa]','temperature [degC]', 'salinity [g kg-1]'
55.2000,9.7225,34.6788
54.2000,9.7563,34.6795
53.2000,9.9250,34.6919
52.2000,10.0303,34.7056
51.2000,10.2050,34.7193
50.2000,10.3515,34.7343
49.2000,10.5420,34.7435
48.2000,10.6271,34.7492
47.2000,10.7974,34.7653
46.2000,10.9256,34.7769
45.2000,11.0302,34.7848
44.2000,11.1592,34.7716
43.2000,11.2459,34.7690
42.2000,11.4277,34.7617
41.2000,11.5757,34.7585
40.2000,11.6249,34.7549
39.2000,11.7746,34.7474
38.2000,11.8858,34.7456
37.2000,12.1390,34.7588
36.2000,12.4464,34.7839
35.2000,12.7009,34.8071
34.2000,12.9207,34.8226
33.2000,13.2477,34.8384
32.2000,13.5468,34.8596
31.2000,13.8351,34.8886
30.2000,14.0932,34.9342
29.2000,14.3851,34.9735
28.2000,14.6737,35.0115
27.2000,15.0076,35.0528
26.2000,15.2585,35.0697
25.2000,15.2050,35.0606
24.2000,15.1345,35.0537
23.2000,15.1265,35.0385
22.2000,15.0702,35.0314
21.2000,15.0836,35.0327
20.2000,15.0902,35.0325
19.2000,15.1141,35.0332
18.2000,15.2971,35.0483
17.2000,15.6090,35.0762
16.2000,15.9388,35.1049
15.2000,16.1778,35.1289
14.2000,16.3681,35.1433
13.2000,16.6466,35.1642
12.2000,19.2458,35.2970
11.2000,22.1319,35.4474
10.2000,24.6180,35.4414
9.2000,26.8189,35.3967
8.2000,28.4282,35.4377
7.2000,29.0102,35.3640
6.2000,28.9103,35.2660
5.2000,28.9423,35.2662
4.2000,28.9588,35.2725
3.2000,28.9592,35.2782
2.2000,29.0028,35.2815
